time,px,py,pz,dx,dy,dz,dw
1690979860.228541,0.0,0.0,0.0,0.0,-0.0,0.0,1.0
1690979860.7328968,-0.021455911919474602,-0.0018201841739937663,0.047789882868528366,-0.00012043858474544107,-0.004751541233189996,0.0012457993655631667,0.9999879280943332
1690979861.2425675,-0.016437597572803497,-0.003263236489146948,0.04823894798755646,-0.00010676149241119013,-0.005084947259864549,0.0002662950700044428,0.9999870304160369
1690979861.7414293,-0.01725628785789013,-0.00655145151540637,0.04617541655898094,-0.00017041952158992034,-0.00512012167791136,0.00031270901580574993,0.9999868286753887
1690979862.2457352,-0.01460406742990017,-0.008845318108797073,0.04808717966079712,-0.0002471653444897681,-0.00517394687541697,0.0007579562899946784,0.9999862972487599
1690979862.7507043,-0.016835691407322884,-0.01102941483259201,0.04865562170743942,-0.00029789314726876416,-0.005050802788974919,0.00017227327138993382,0.9999871854042829
1690979863.254332,-0.015337075106799603,-0.0033648908138275146,0.04909485951066017,-0.00015593007004212144,-0.005228337817340519,0.0005956895725147303,0.9999861425656928
1690979863.7607203,-0.02141227386891842,-0.00963298324495554,0.037770241498947144,-0.00023972204212240186,-0.005082672817183717,0.00030461324032021936,0.9999870080061789
1690979864.262936,-0.012250238098204136,0.0009509862284176052,0.06049549952149391,-0.00017878023661940782,-0.004511628308283414,0.0010791274902999027,0.9999892243076896
1690979864.7673302,-0.028031649067997932,-0.0010608992306515574,0.13446758687496185,-0.000322720133989697,-0.004197807192052208,0.0014800419457350036,0.9999900418215834
1690979865.271525,-0.02154875174164772,-0.005538163240998983,0.21577531099319458,-0.0005279047814081899,-0.0037463009197794246,0.0019008636948863007,0.9999910365914154
1690979865.7758641,-0.018258873373270035,-0.015789510682225227,0.3098314106464386,-0.0008430518479769899,-0.003561362520118964,-0.00018391976705759046,0.999993286044512
1690979866.2801158,-0.01267176866531372,-0.021034937351942062,0.4040718674659729,-0.0009353580027449826,-0.002155368112556299,-0.0023518939603440155,0.9999944740289847
1690979866.7844257,-0.008112293668091297,-0.01912892609834671,0.5146591067314148,-0.0008861093424020341,-0.0011448085775370713,-0.004116108554200281,0.9999904808916553
1690979867.2907262,-0.007914768531918526,-0.01743338815867901,0.6285197734832764,-0.000967504648573656,0.0003183109138874759,-0.002937766277320589,0.999995166059425
1690979867.7947073,-0.012705659493803978,-0.02389463223516941,0.7318632006645203,-0.0014102180646424548,0.0022676524006939773,-0.0028122452686823373,0.9999924801288
1690979868.2973433,-0.015532206743955612,-0.031987711787223816,0.9320780634880066,-0.0013289100509823876,0.003955684044541623,-0.0029687338994105962,0.9999868865044433
